order_id,date_commande,fournisseur,entrepot,client,produit,quantite_commandee,quantite_livree,cout_unitaire_mad,cout_total_mad,distance_km,delai_livraison_jours,retard_jours,stock_actuel,demande_prevue,taux_service_pct,cout_transport_mad,statut,rupture_stock,region,is_retard,is_rupture,taux_livraison_pct,risque_rupture,cout_par_km,cout_par_unite,mois
SC-00713,2026-03-25 11:45:00,Casa Packaging,WH-Marrakech,BIM,Produit C,710.0,635.0,132.57,94122.49,191.3,1.22,0.0,5761.0,1598,90.35,2408.9,Livré,False,Souss,False,False,89.43661971830986,False,12.592263460533193,148.2243937007874,2026-03
SC-00714,2026-06-07 12:45:00,Casa Packaging,WH-Tanger,BIM,Produit C,976.0,920.0,217.32,212107.03,337.8,7.77,3.72,2660.0,125,87.18,2743.91,Livré,False,Centre,True,False,94.26229508196722,False,8.122883362936648,230.5511195652174,2026-06
SC-00715,2026-01-15 08:45:00,Agadir Plastics,WH-Tanger,Marjane,Produit A,301.0,260.0,235.46,70874.81,669.9,5.36,1.73,3791.0,483,82.8,6174.87,Livré,False,Sud,False,False,86.37873754152824,False,9.217599641737573,272.59542307692305,2026-01
SC-00716,2026-03-18 21:00:00,Rabat Pharma,WH-Casablanca,Grossiste Sud,Produit C,547.0,508.0,12.08,6606.6,626.7,10.34,8.9,3132.5,833,85.99,3779.05,En retard,False,Centre,True,False,92.87020109689213,False,6.030078187330461,13.005118110236221,2026-03
SC-00717,2026-04-25 16:30:00,Agadir Plastics,WH-Fes,Grossiste Nord,Produit F,757.0,772.0,106.02,80253.61,60.3,4.79,0.0,4780.0,234,96.65,604.96,Livré,False,Souss,False,False,101.98150594451782,False,10.032504145936983,103.95545336787565,2026-04
SC-00718,2026-05-25 11:15:00,Fes Textiles,WH-Marrakech,Retail Pro,Produit F,1074.0,979.0,40.03,42995.78,453.6,6.99,2.1,4446.0,728,98.68,5004.26,Partiel,False,Sud,True,False,91.15456238361266,False,11.03231922398589,43.91805924412666,2026-05
SC-00719,2026-06-28 07:00:00,Rabat Pharma,WH-Fes,Export Client,Produit C,799.0,777.0,109.77,87705.92,363.4,9.57,4.21,4604.0,380,91.89,2600.8,Partiel,False,Nord,True,False,97.24655819774718,False,7.1568519537699515,112.87763191763192,2026-06
SC-00720,2026-03-12 10:45:00,Fes Textiles,WH-Fes,Carrefour,Produit A,466.0,418.0,212.43,98994.48,310.7,4.21,0.0,1488.0,1061,99.32,2709.87,Livré,False,Nord,False,False,89.69957081545064,False,8.7218216929514,236.8288995215311,2026-03
SC-00721,2026-04-04 20:00:00,Safi Minerals,WH-Fes,Export Client,Produit A,675.0,656.0,216.82,146356.37,772.7,10.55,2.26,1546.0,525,83.84,6044.22,Livré,False,Centre,True,False,97.18518518518519,False,7.82220784262974,223.10422256097561,2026-04
SC-00722,2026-04-29 22:00:00,Rabat Pharma,WH-Tanger,Grossiste Sud,Produit A,1085.0,1080.0,98.85,107249.87,152.6,3.86,0.92,1155.0,677,99.48,1164.0,Livré,False,Sud,False,False,99.53917050691244,False,7.62778505897772,99.30543518518517,2026-04
SC-00723,2026-04-16 10:45:00,Rabat Pharma,WH-Casablanca,Carrefour,Produit E,760.0,760.0,45.26,34394.1,564.0,5.77,0.0,3010.0,722,85.15,6609.99,Livré,False,Souss,False,False,100.0,False,11.719840425531915,45.255394736842106,2026-04
SC-00724,2026-03-02 21:00:00,Fes Textiles,WH-Casablanca,Carrefour,Produit A,847.0,824.0,164.16,139046.69,769.6,4.81,1.85,2658.0,570,86.01,4501.53,Livré,False,Oriental,False,False,97.28453364817001,False,5.849181392931392,168.74598300970874,2026-03
SC-00725,2026-03-29 16:45:00,Rabat Pharma,WH-Agadir,Carrefour,Produit E,104.0,101.0,207.55,21585.61,621.3,7.01,2.47,1805.0,645,88.53,5763.13,Livré,False,Centre,True,False,97.11538461538461,False,9.275921455013682,213.7189108910891,2026-03
SC-00726,2026-03-13 11:15:00,Rabat Pharma,WH-Tanger,Marjane,Produit B,907.0,820.0,195.26,177104.68,725.4,4.93,0.0,720.0,1786,90.63,7298.89,En retard,True,Sud,False,True,90.40793825799338,True,10.061883098979873,215.98131707317071,2026-03
SC-00727,2026-02-01 12:00:00,Casa Packaging,WH-Agadir,BIM,Produit B,274.0,263.0,182.59,50028.36,640.8,6.46,2.04,5025.0,1656,92.25,8273.79,Livré,False,Sud,True,False,95.98540145985402,False,12.911657303370788,190.22190114068442,2026-02
SC-00728,2026-02-02 12:15:00,Safi Minerals,WH-Marrakech,BIM,Produit B,967.0,843.0,137.65,133107.24,551.0,5.97,1.0,5986.0,287,82.21,7159.89,En retard,False,Sud,False,False,87.17683557394002,False,12.994355716878404,157.8970818505338,2026-02
SC-00729,2026-01-12 21:00:00,Casa Packaging,WH-Agadir,Pharmacie Centrale,Produit D,260.0,228.0,99.06,25754.51,247.4,6.86,0.0,5549.0,418,96.52,1834.11,Livré,False,Centre,False,False,87.6923076923077,False,7.413540824575586,112.95837719298245,2026-01
SC-00730,2026-01-24 10:45:00,Marrakech Food,WH-Fes,Export Client,Produit A,709.0,617.0,101.12,71696.78,710.6,5.27,0.0,3548.0,861,86.21,8325.75,Partiel,False,Souss,False,False,87.02397743300423,False,11.716507177033492,116.20223662884926,2026-01
SC-00731,2026-02-05 09:45:00,Fes Textiles,WH-Tanger,Pharmacie Centrale,Produit A,462.0,398.0,170.57,63757.020000000004,506.1,11.75,4.15,1698.0,1458,90.93,4444.24,Livré,False,Souss,True,False,86.14718614718615,False,8.781347559770795,160.1935175879397,2026-02
SC-00732,2026-04-11 09:30:00,Casa Packaging,WH-Agadir,Export Client,Produit B,1041.0,1031.0,142.41,148251.28,393.35,5.48,0.68,5500.0,1099,95.32,2539.4,Livré,False,Nord,False,False,99.03938520653219,False,6.455828142875302,143.79367604267702,2026-04
SC-00733,2026-02-03 09:15:00,Safi Minerals,WH-Tanger,Carrefour,Produit D,679.0,667.0,228.63,155242.54,109.0,4.31,0.0,2085.0,219,99.77,628.65,Livré,False,Souss,False,False,98.23269513991163,False,5.76743119266055,232.74743628185908,2026-02
SC-00734,2026-04-26 09:30:00,Marrakech Food,WH-Tanger,Carrefour,Produit F,1169.0,1042.0,68.33,79874.58,547.4,11.22,6.31,3336.0,765,88.2,3794.07,En retard,False,Oriental,True,False,89.13601368691188,False,6.931074168797955,76.65506717850288,2026-04
SC-00735,2026-02-11 21:00:00,Marrakech Food,WH-Fes,Pharmacie Centrale,Produit C,500.0,489.0,33.2,16600.87,193.3,6.16,0.42,3713.0,411,90.71,1158.97,Livré,False,Souss,False,False,97.8,False,5.995706156233833,33.94860940695296,2026-02
SC-00736,2026-06-28 18:45:00,Tanger Components,WH-Tanger,Grossiste Nord,Produit A,271.0,233.0,124.86,33837.93,517.3,5.7,1.14,5049.0,510,85.15,4039.13,Livré,False,Oriental,False,False,85.97785977859779,False,7.808099748695149,145.22716738197425,2026-06
SC-00737,2026-04-13 16:30:00,Marrakech Food,WH-Casablanca,Retail Pro,Produit F,932.0,864.0,235.83,219796.47,308.1,5.58,0.0,4399.0,451,89.93,3038.62,En retard,False,Sud,False,False,92.7038626609442,False,9.862447257383964,254.3940625,2026-04
SC-00738,2026-01-30 14:30:00,Tanger Components,WH-Fes,Grossiste Nord,Produit F,427.0,411.0,203.05,86703.96,296.5,2.65,0.0,4158.0,1581,85.97,3375.31,Livré,False,Centre,False,False,96.25292740046838,False,11.383844856661046,210.9585401459854,2026-01
SC-00739,2026-03-29 07:45:00,Fes Textiles,WH-Fes,Grossiste Nord,Produit D,729.0,676.0,88.13,64244.49,367.0,4.64,2.47,3779.0,1466,83.45,2688.55,Livré,False,Souss,True,False,92.72976680384087,False,7.3257493188010905,95.03622781065089,2026-03
SC-00740,2026-05-11 18:15:00,Rabat Pharma,WH-Tanger,Carrefour,Produit B,581.5,304.0,157.73,49368.17,396.0,5.53,0.57,3399.0,663,89.67,2980.98,Livré,False,Sud,False,False,52.278589853826304,False,7.527727272727272,162.39529605263158,2026-05
SC-00741,2026-06-15 16:00:00,Safi Minerals,WH-Tanger,Grossiste Nord,Produit D,495.0,474.0,114.33,56592.99,100.3,4.37,4.29,1265.0,1194,86.54,859.79,Partiel,False,Sud,True,False,95.75757575757575,False,8.572183449651046,119.39449367088608,2026-06
SC-00742,2026-03-10 18:45:00,Rabat Pharma,WH-Casablanca,Export Client,Produit C,31.0,31.0,198.07,6140.21,643.0,9.48,0.72,149.0,828,94.73,5946.57,Livré,True,Oriental,False,True,100.0,True,9.248164852255053,198.07129032258064,2026-03
SC-00743,2026-01-25 19:15:00,Casa Packaging,WH-Tanger,Pharmacie Centrale,Produit E,1016.0,890.0,230.74,234434.45,749.2,4.88,3.03,3152.0,1608,98.74,5910.69,Livré,False,Nord,True,False,87.5984251968504,False,7.889335290977042,263.4094943820225,2026-01
SC-00744,2026-04-01 16:45:00,Rabat Pharma,WH-Marrakech,Export Client,Produit C,249.0,218.0,112.48,28008.54,288.3,5.02,0.0,1038.0,886,86.76,1924.82,En retard,False,Souss,False,False,87.55020080321285,False,6.676448144294137,128.47954128440367,2026-04
SC-00745,2026-03-19 12:30:00,Marrakech Food,WH-Agadir,Pharmacie Centrale,Produit C,217.0,190.0,168.9,36651.41,640.3,6.93,0.0,1553.0,438,86.64,7949.71,Livré,False,Sud,False,False,87.55760368663594,False,12.415602061533656,192.90215789473686,2026-03
SC-00746,2026-03-23 08:15:00,Fes Textiles,WH-Agadir,Grossiste Nord,Produit C,506.0,471.0,182.78,92485.19,463.1,5.0,2.34,5106.0,125,93.32,3184.44,Livré,False,Centre,True,False,93.08300395256917,False,6.876354998920319,196.3592144373673,2026-03
SC-00747,2026-02-20 14:00:00,Marrakech Food,WH-Marrakech,Pharmacie Centrale,Produit D,419.0,370.0,219.73,92067.24,666.7,5.67,1.73,1114.0,1158,97.06,6004.92,En retard,True,Nord,False,True,88.3054892601432,True,9.006929653517323,248.83037837837838,2026-02
SC-00748,2026-04-20 20:15:00,Marrakech Food,WH-Marrakech,Grossiste Nord,Produit F,696.0,624.0,224.26,156083.92,35.9,9.35,3.62,2612.0,720,97.48,279.71,Livré,False,Centre,True,False,89.65517241379311,False,7.791364902506963,250.1344871794872,2026-04
SC-00749,2026-01-31 18:30:00,Fes Textiles,WH-Tanger,BIM,Produit F,603.0,535.0,144.9,87375.04,67.1,11.33,7.95,3323.0,795,92.16,459.31,Annulé,False,Sud,True,False,88.72305140961856,False,6.845156482861402,163.3178317757009,2026-01
SC-00750,2026-01-03 13:45:00,Safi Minerals,WH-Tanger,Pharmacie Centrale,Produit C,1139.0,1083.0,22.37,25481.87,599.4,8.2,1.64,5383.0,1170,83.11,5959.25,En retard,False,Sud,False,False,95.08340649692713,False,9.942025358692026,23.528965835641735,2026-01
SC-00751,2026-06-27 18:15:00,Casa Packaging,WH-Tanger,Export Client,Produit D,207.0,180.0,121.12,25071.32,184.1,10.78,5.64,5318.0,1258,91.35,1628.53,Partiel,False,Sud,True,False,86.95652173913044,False,8.8458989679522,139.28511111111112,2026-06
SC-00752,2026-03-05 22:15:00,Fes Textiles,WH-Fes,Export Client,Produit D,933.0,817.0,26.8,25006.84,489.0,5.8,0.0,5993.0,30,91.64,3480.12,Livré,False,Oriental,False,False,87.56698821007502,False,7.11680981595092,30.60812729498164,2026-03
SC-00753,2026-05-09 06:15:00,Safi Minerals,WH-Casablanca,Carrefour,Produit E,88.0,83.0,52.12,4586.47,381.0,6.6,3.23,2005.0,355,91.62,3751.17,Livré,False,Centre,True,False,94.31818181818183,False,9.845590551181102,55.25867469879518,2026-05
SC-00754,2026-04-07 06:15:00,Rabat Pharma,WH-Fes,Grossiste Nord,Produit A,306.0,299.0,101.37,31020.37,345.3,5.63,0.0,2267.0,178,99.31,3968.78,Livré,False,Souss,False,False,97.7124183006536,False,11.493715609614828,103.74705685618729,2026-04
SC-00755,2026-02-16 15:15:00,Casa Packaging,WH-Tanger,Marjane,Produit C,203.0,179.0,218.0,44254.3,288.7,5.46,0.0,1496.0,157,97.03,3521.02,Livré,False,Nord,False,False,88.17733990147784,False,12.196120540353308,247.23072625698325,2026-02
SC-00756,2026-03-25 10:00:00,Casa Packaging,WH-Agadir,BIM,Produit C,113.0,98.0,113.14,12784.42,314.2,6.96,0.19,2418.0,181,93.05,1968.71,Livré,False,Centre,False,False,86.72566371681415,False,6.265786123488224,130.45326530612246,2026-03
SC-00757,2026-01-28 15:15:00,Agadir Plastics,WH-Casablanca,Pharmacie Centrale,Produit D,1094.0,985.0,173.68,190007.61,548.3,8.17,1.72,1132.0,498,82.34,4785.99,Livré,False,Centre,False,False,90.03656307129799,False,8.728779865037389,192.9011269035533,2026-01
SC-00758,2026-05-31 18:15:00,Casa Packaging,WH-Tanger,BIM,Produit F,449.0,405.0,80.17,54724.71,222.9,17.02,11.08,2192.0,969,91.61,1492.26,Livré,False,Sud,True,False,90.20044543429844,False,6.694751009421265,135.12274074074074,2026-05
SC-00759,2026-06-17 22:15:00,Agadir Plastics,WH-Agadir,Marjane,Produit E,918.0,827.0,104.28,95727.24,446.1,6.95,4.29,3086.0,1779,85.91,5248.5,Livré,False,Oriental,True,False,90.0871459694989,False,11.765299260255548,115.7524062877872,2026-06
SC-00760,2026-02-14 20:00:00,Marrakech Food,WH-Tanger,Retail Pro,Produit D,233.0,224.0,46.96,10942.0,260.2,2.03,0.0,5813.0,494,97.48,2339.58,Livré,False,Oriental,False,False,96.13733905579399,False,8.991468101460415,48.848214285714285,2026-02
SC-00761,2026-02-08 17:00:00,Safi Minerals,WH-Tanger,Export Client,Produit E,908.0,804.0,89.79,81529.2,77.9,9.16,5.32,3103.0,141,97.24,732.28,Livré,False,Nord,True,False,88.54625550660793,False,9.400256739409498,101.4044776119403,2026-02
SC-00762,2026-06-15 18:00:00,Tanger Components,WH-Marrakech,Retail Pro,Produit B,713.0,659.0,165.82,118231.13,599.9,8.12,1.6,2435.0,761,84.76,5910.53,Livré,False,Nord,False,False,92.42636746143057,False,9.852525420903484,179.40990895295903,2026-06
SC-00763,2026-04-16 09:45:00,Tanger Components,WH-Agadir,Export Client,Produit B,528.0,527.0,13.07,6903.43,57.2,5.23,1.82,4935.0,492,84.55,680.72,Livré,False,Nord,False,False,99.81060606060606,False,11.900699300699301,13.099487666034156,2026-04
SC-00764,2026-01-12 06:30:00,Marrakech Food,WH-Agadir,Marjane,Produit F,614.0,588.0,207.6,127466.75,256.3,2.8,0.0,5394.0,1742,90.15,2893.31,Livré,False,Nord,False,False,95.76547231270358,False,11.288763168162308,216.78018707482994,2026-01
SC-00765,2026-04-21 09:30:00,Tanger Components,WH-Casablanca,Grossiste Nord,Produit C,1035.0,1038.0,113.42,117388.61,23.0,4.93,1.46,4917.0,290,84.62,171.02,Livré,False,Centre,False,False,100.28985507246378,False,7.435652173913044,113.0911464354528,2026-04
SC-00766,2026-05-27 09:45:00,Marrakech Food,WH-Agadir,Marjane,Produit F,747.0,744.0,143.19,106959.26,332.9,6.32,0.0,5099.0,75,98.76,1870.87,Livré,False,Souss,False,False,99.59839357429718,False,5.619915890657856,143.76244623655913,2026-05
SC-00767,2026-02-23 07:00:00,Casa Packaging,WH-Tanger,BIM,Produit B,416.0,398.0,77.56,32263.62,402.1,3.05,0.0,5728.0,89,89.99,2815.98,Livré,False,Sud,False,False,95.67307692307693,False,7.003183287739368,81.06437185929649,2026-02
SC-00768,2026-03-20 13:15:00,Agadir Plastics,WH-Marrakech,Grossiste Nord,Produit B,678.0,650.0,20.49,13892.5,503.9,6.84,0.51,1627.0,1618,99.48,5591.98,En retard,False,Nord,False,False,95.87020648967551,False,11.097400277832904,21.373076923076923,2026-03
SC-00769,2026-01-11 10:30:00,Casa Packaging,WH-Casablanca,Grossiste Nord,Produit C,568.0,544.0,101.84,57846.71,742.9,6.19,1.22,1579.0,200,83.49,8263.98,Livré,False,Centre,False,False,95.77464788732394,False,11.123946695382958,106.33586397058824,2026-01
SC-00770,2026-02-08 11:45:00,Casa Packaging,WH-Agadir,Export Client,Produit C,1063.0,920.0,34.87,37065.27,47.1,5.25,0.0,3500.0,829,88.85,277.07,Livré,False,Centre,False,False,86.54750705550329,False,5.882590233545647,40.28833695652173,2026-02
SC-00771,2026-05-12 17:45:00,Marrakech Food,WH-Agadir,Marjane,Produit C,979.0,928.0,57.89,56678.04,430.0,5.32,0.0,4610.0,1010,88.12,4843.73,Livré,False,Centre,False,False,94.7906026557712,False,11.264488372093023,61.07547413793104,2026-05
SC-00772,2026-06-18 12:45:00,Rabat Pharma,WH-Agadir,Grossiste Nord,Produit D,989.0,964.0,47.02,46501.94,113.6,5.18,2.89,1185.0,1049,95.35,1327.64,En retard,False,Oriental,True,False,97.4721941354904,False,11.686971830985916,48.23852697095436,2026-06
SC-00773,2026-03-13 22:15:00,Tanger Components,WH-Tanger,Pharmacie Centrale,Produit B,185.0,183.0,142.1,26288.1,523.4,5.55,0.0,4149.0,280,94.96,6074.65,Livré,False,Centre,False,False,98.91891891891892,False,11.606132976690867,143.65081967213115,2026-03
SC-00774,2026-03-04 20:45:00,Marrakech Food,WH-Tanger,Grossiste Sud,Produit D,787.0,801.0,162.83,128150.07,758.7,12.02,9.23,5767.0,1519,95.22,7466.32,Livré,False,Centre,True,False,101.77890724269378,False,9.84093844734414,159.98760299625468,2026-03
SC-00775,2026-02-17 07:15:00,Agadir Plastics,WH-Tanger,BIM,Produit A,470.0,444.0,237.98,111852.86,204.3,9.77,4.32,1736.0,100,83.13,1925.98,Livré,False,Souss,True,False,94.46808510638299,False,9.427214880078315,251.92085585585585,2026-02
SC-00776,2026-01-24 09:45:00,Fes Textiles,WH-Fes,Pharmacie Centrale,Produit A,571.0,503.0,179.72,102622.3,750.7,8.48,3.74,4148.0,1790,96.01,7631.41,Livré,False,Sud,True,False,88.09106830122592,False,10.165725323031836,204.02047713717695,2026-01
SC-00777,2026-06-16 09:15:00,Fes Textiles,WH-Fes,Retail Pro,Produit D,1127.0,987.0,123.33,138988.59,701.1,10.0,0.0,1655.0,454,89.12,7271.16,Livré,False,Nord,False,False,87.5776397515528,False,10.371074026529739,140.81924012158055,2026-06
SC-00778,2026-01-29 09:15:00,Agadir Plastics,WH-Fes,BIM,Produit C,240.0,231.0,102.25,24540.6,764.0,6.69,4.26,5098.0,325,96.25,6782.7,En retard,False,Nord,True,False,96.25,False,8.877879581151833,106.23636363636363,2026-01
SC-00779,2026-03-30 22:30:00,Tanger Components,WH-Marrakech,Pharmacie Centrale,Produit F,1044.0,965.0,116.37,121491.57,586.6,6.3,0.0,3219.0,246,84.68,6374.58,Livré,False,Sud,False,False,92.43295019157088,False,10.866996249573814,125.89800000000001,2026-03
SC-00780,2026-04-09 18:00:00,Tanger Components,WH-Tanger,Grossiste Sud,Produit C,767.0,755.0,237.66,182284.98,497.4,4.38,0.0,273.0,567,87.36,3619.69,Livré,True,Oriental,False,True,98.4354628422425,True,7.277221552070769,241.43705960264901,2026-04
SC-00781,2026-02-07 20:00:00,Tanger Components,WH-Fes,Retail Pro,Produit C,156.0,141.0,61.21,9548.31,598.4,5.82,0.84,1591.0,595,92.71,4073.27,Livré,False,Nord,False,False,90.38461538461539,False,6.806935160427808,67.71851063829787,2026-02
SC-00782,2026-02-27 06:15:00,Marrakech Food,WH-Agadir,Marjane,Produit D,694.0,676.0,219.75,152506.03,178.5,13.3,6.02,1668.0,938,87.67,1177.53,Livré,False,Nord,True,False,97.40634005763688,False,6.596806722689076,225.60063609467454,2026-02
SC-00783,2026-05-08 10:15:00,Rabat Pharma,WH-Agadir,Grossiste Sud,Produit C,1037.0,904.0,88.19,91450.0,515.7,11.0,3.89,3758.0,324,95.9,5223.12,Livré,False,Oriental,True,False,87.17454194792671,False,10.128214077952297,101.16150442477876,2026-05
SC-00784,2026-06-05 18:45:00,Rabat Pharma,WH-Casablanca,Pharmacie Centrale,Produit C,756.0,658.0,53.02,40080.65,221.7,7.98,4.16,1592.0,459,97.02,1441.47,Livré,False,Souss,True,False,87.03703703703704,False,6.501894451962111,60.912841945288754,2026-06
SC-00785,2026-03-10 16:15:00,Marrakech Food,WH-Fes,Pharmacie Centrale,Produit D,426.0,412.0,123.51,52613.24,184.1,6.3,0.0,4738.0,1591,97.71,1027.7,Livré,False,Centre,False,False,96.71361502347418,False,5.582292232482347,127.70203883495145,2026-03
SC-00786,2026-03-27 14:15:00,Agadir Plastics,WH-Agadir,Carrefour,Produit C,605.0,552.0,48.06,29078.98,247.2,8.81,7.07,1486.0,706,88.41,3122.69,Livré,False,Centre,True,False,91.2396694214876,False,12.632241100323625,52.6793115942029,2026-03
SC-00787,2026-04-24 10:45:00,Tanger Components,WH-Marrakech,Grossiste Nord,Produit D,25.0,23.0,33.98,849.47,547.2,5.24,3.91,1125.0,1750,93.29,6554.67,Livré,True,Centre,True,True,92.0,True,11.978563596491227,36.93347826086956,2026-04
SC-00788,2026-05-24 15:45:00,Agadir Plastics,WH-Marrakech,Grossiste Sud,Produit A,362.0,343.0,158.64,57428.56,299.0,5.0,1.68,3835.0,101,99.79,2198.18,Partiel,False,Oriental,False,False,94.7513812154696,False,7.351772575250836,167.43020408163264,2026-05
SC-00789,2026-05-02 16:30:00,Agadir Plastics,WH-Agadir,Export Client,Produit D,763.0,740.0,146.92,112097.92,507.3,4.49,0.0,2452.0,1697,90.42,3978.08,Livré,False,Sud,False,False,96.98558322411533,False,7.84167159471713,151.48367567567567,2026-05
SC-00790,2026-06-04 07:00:00,Tanger Components,WH-Marrakech,Grossiste Nord,Produit C,709.0,668.0,19.44,13781.18,346.8,6.69,5.77,2473.0,1567,84.88,3819.75,En retard,False,Sud,True,False,94.21720733427362,False,11.014273356401384,20.630508982035927,2026-06
SC-00791,2026-06-07 12:30:00,Tanger Components,WH-Agadir,Retail Pro,Produit C,207.0,180.0,231.94,48011.58,658.9,5.54,3.95,5485.0,1090,90.17,7723.96,En retard,False,Oriental,True,False,86.95652173913044,False,11.722507208984672,266.731,2026-06
SC-00792,2026-03-28 09:00:00,Fes Textiles,WH-Marrakech,Pharmacie Centrale,Produit E,876.0,791.0,95.79,83909.53,560.8,6.8,2.44,1199.0,419,84.3,4982.03,Livré,False,Centre,True,False,90.29680365296804,False,8.883791012838802,106.08031605562579,2026-03
SC-00793,2026-06-29 07:45:00,Safi Minerals,WH-Marrakech,Pharmacie Centrale,Produit F,613.0,861.0,159.71,156677.16,267.4,13.98,11.38,4275.0,1459,83.22,2116.34,En retard,False,Nord,True,False,140.4567699836868,False,7.914510097232611,181.97114982578398,2026-06
SC-00794,2026-04-28 12:45:00,Marrakech Food,WH-Tanger,Pharmacie Centrale,Produit E,650.0,588.0,137.65,89473.96,498.2,6.2,0.37,798.0,841,97.01,5125.42,Livré,True,Nord,False,True,90.46153846153845,True,10.28787635487756,152.1665986394558,2026-04
SC-00795,2026-03-31 08:45:00,Tanger Components,WH-Marrakech,Export Client,Produit F,47.0,45.0,237.84,11178.52,152.1,8.02,5.91,2038.0,1584,83.99,1539.72,Partiel,False,Sud,True,False,95.74468085106383,False,10.123076923076924,248.41155555555557,2026-03
SC-00796,2026-04-26 08:00:00,Marrakech Food,WH-Fes,BIM,Produit C,98.0,94.0,136.72,13399.0,276.1,8.37,6.28,3352.0,820,85.51,1840.77,En retard,False,Souss,True,False,95.91836734693877,False,6.667040927200289,142.54255319148936,2026-04
SC-00797,2026-04-22 11:30:00,Tanger Components,WH-Marrakech,Carrefour,Produit F,680.0,680.0,123.51,83988.79,450.1,5.38,0.0,139.0,1024,93.8,4775.83,En retard,True,Oriental,False,True,100.0,True,10.610597644967784,123.51292647058823,2026-04
